data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 1;3B;Tammaro;Contorni;carote all'olio;20;4;20;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 1;3B;Tammaro;Form. grat.;F- parmigiano reggiano grattugiato;20;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 1;3B;Tammaro;Primi;Caserecce al pomodoro e basilico;20;2;10;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 1;3B;Tammaro;Secondi;bocconcini di tacchino agli aromi;20;1;5;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;3A;Chiti;Contorni;carote all'olio;22;8;36,36;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;3A;Chiti;Form. grat.;F- parmigiano reggiano grattugiato;22;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;3A;Chiti;Primi;Caserecce al pomodoro e basilico;22;4;18,18;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;3A;Chiti;Secondi;bocconcini di tacchino agli aromi;22;3;13,64;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;4A;Vezzosi;Form. grat.;F- parmigiano reggiano grattugiato;27;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;4A;Vezzosi;Primi;Caserecce al pomodoro e basilico;27;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;4A;Vezzosi;Secondi;bocconcini di tacchino agli aromi;27;9;33,33;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;4B;La Pietra;Contorni;carote all'olio;26;10;38,46;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;4B;La Pietra;Form. grat.;F- parmigiano reggiano grattugiato;26;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;4B;La Pietra;Primi;Caserecce al pomodoro e basilico;26;5;19,23;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;4B;La Pietra;Secondi;bocconcini di tacchino agli aromi;26;4;15,38;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5A;Mecocci;Contorni;carote all'olio;25;6;24;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5A;Mecocci;Form. grat.;F- parmigiano reggiano grattugiato;25;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5A;Mecocci;Primi;Caserecce al pomodoro e basilico;25;2;8;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5A;Mecocci;Secondi;bocconcini di tacchino agli aromi;25;3;12;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5B;Milo;Contorni;carote all'olio;24;8;33,33;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5B;Milo;Form. grat.;F- parmigiano reggiano grattugiato;24;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5B;Milo;Primi;Caserecce al pomodoro e basilico;24;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5B;Milo;Secondi;bocconcini di tacchino agli aromi;24;4;16,67;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5C;Gentile;Contorni;carote all'olio;24;6;25;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5C;Gentile;Form. grat.;F- parmigiano reggiano grattugiato;24;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5C;Gentile;Primi;Caserecce al pomodoro e basilico;24;2;8,33;1
20/09/2019 00:00;Comune di Campi Bisenzio;EL. VAMBA 2;5C;Gentile;Secondi;bocconcini di tacchino agli aromi;24;3;12,5;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. LORENZINI Campi;SEZ A;h;Primi;Caserecce al pomodoro e basilico;6;558;9300;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. LORENZINI Campi;SEZ B;d;Contorni;carote all'olio;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. LORENZINI Campi;SEZ B;d;Form. grat.;F- parmigiano reggiano grattugiato;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. LORENZINI Campi;SEZ B;d;Forneria;F- pane fette;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. LORENZINI Campi;SEZ B;d;Frutta;Frutta;9;0;0;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. LORENZINI Campi;SEZ B;d;Primi;Caserecce al pomodoro e basilico;9;5;55,56;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. LORENZINI Campi;SEZ B;d;Secondi;bocconcini di tacchino agli aromi;9;6;66,67;1
20/09/2019 00:00;Comune di Campi Bisenzio;MAT. RICCARDO VALERIO;SEZ A;Erica;Contorni;carote all'olio;22;18;81,82;1
