data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
19/10/2020 00:00;Comune di Campi Bisenzio;EL. SALGARI 1;3A;filomena;Contorni;patate all'olio;19;1;5,26;1
19/10/2020 00:00;Comune di Campi Bisenzio;EL. SALGARI 1;3A;filomena;Form. grat.;F- parmigiano reggiano grattugiato;19;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;EL. SALGARI 1;3A;filomena;Frutta;Frutta;19;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;EL. SALGARI 1;3A;filomena;Primi;Passato di verdure con orzo;19;2;10,53;1
19/10/2020 00:00;Comune di Campi Bisenzio;EL. SALGARI 1;3A;filomena;Secondi;coscia di pollo arrosto;19;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ A;l;Contorni;patate all'olio;20;16;80;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ A;l;Form. grat.;F- parmigiano reggiano grattugiato;20;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ A;l;Forneria;F- pane fette;20;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ A;l;Frutta;Frutta;20;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ A;l;Primi;Passato di verdure con orzo;20;7;35;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ A;l;Secondi;coscia di pollo arrosto;20;11;55;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ B;catia;Contorni;patate all'olio;12;2;16,67;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ B;catia;Form. grat.;F- parmigiano reggiano grattugiato;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ B;catia;Frutta;Frutta;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ B;catia;Primi;Passato di verdure con orzo;12;2;16,67;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ B;catia;Secondi;coscia di pollo arrosto;12;6;50;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ C;marretta;Contorni;patate all'olio;20;12;60;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ C;marretta;Form. grat.;F- parmigiano reggiano grattugiato;20;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ C;marretta;Forneria;F- pane fette;20;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ C;marretta;Frutta;Frutta;20;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ C;marretta;Primi;Passato di verdure con orzo;20;2;10;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ C;marretta;Secondi;coscia di pollo arrosto;20;2;10;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ D;visone;Contorni;patate all'olio;17;3;17,65;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ D;visone;Form. grat.;F- parmigiano reggiano grattugiato;17;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ D;visone;Forneria;F- pane fette;17;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ D;visone;Frutta;Frutta;17;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ D;visone;Primi;Passato di verdure con orzo;17;3;17,65;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ D;visone;Secondi;coscia di pollo arrosto;17;3;17,65;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ E;caso;Contorni;patate all'olio;16;10;62,5;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ E;caso;Form. grat.;F- parmigiano reggiano grattugiato;16;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ E;caso;Forneria;F- pane fette;16;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ E;caso;Frutta;Frutta;16;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ E;caso;Primi;Passato di verdure con orzo;16;9;56,25;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. ANDERSEN;SEZ E;caso;Secondi;coscia di pollo arrosto;16;7;43,75;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1 B;gloria;Contorni;patate all'olio;12;4;33,33;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1 B;gloria;Form. grat.;F- parmigiano reggiano grattugiato;12;0;0;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1 B;gloria;Frutta;Frutta;12;2;16,67;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1 B;gloria;Primi;Passato di verdure con orzo;12;6;50;1
19/10/2020 00:00;Comune di Campi Bisenzio;MAT. GANDHI 1;1 B;gloria;Secondi;coscia di pollo arrosto;12;1;8,33;1
