"data";"ragionesociale";"descrdestinazione";"descrclasse";"insegnante";"descrgruppo";"descrpiatto";"presenze";"qtaavanzata";"percavanzata";"tipo"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 1";"5C";"falsetti";"Primi";"Fusilli integrali al pomodoro";"27";"7";"25,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 1";"5C";"falsetti";"Salsa";"maionese";"27";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 1";"5C";"falsetti";"Secondi";"merluzzo olio e limone";"27";"20";"74,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2A";"ciotta";"Contorni";"carote al prezzemolo";"18";"15";"83,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2A";"ciotta";"Form. grat.";"F- parmigiano reggiano grattugiato";"18";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2A";"ciotta";"Primi";"Fusilli integrali al pomodoro";"18";"5";"27,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2A";"ciotta";"Salsa";"maionese";"18";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2A";"ciotta";"Secondi";"merluzzo olio e limone";"18";"10";"55,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2B";"rinaldi";"Contorni";"carote al prezzemolo";"20";"16";"80,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2B";"rinaldi";"Form. grat.";"F- parmigiano reggiano grattugiato";"20";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2B";"rinaldi";"Primi";"Fusilli integrali al pomodoro";"20";"7";"35,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2B";"rinaldi";"Salsa";"maionese";"20";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2B";"rinaldi";"Secondi";"merluzzo olio e limone";"20";"10";"50,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2C";"alessi";"Contorni";"carote al prezzemolo";"22";"18";"81,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2C";"alessi";"Form. grat.";"F- parmigiano reggiano grattugiato";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2C";"alessi";"Primi";"Fusilli integrali al pomodoro";"22";"4";"18,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2C";"alessi";"Salsa";"maionese";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"2C";"alessi";"Secondi";"merluzzo olio e limone";"22";"9";"40,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3A";"fierli";"Contorni";"carote al prezzemolo";"23";"18";"78,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3A";"fierli";"Form. grat.";"F- parmigiano reggiano grattugiato";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3A";"fierli";"Primi";"Fusilli integrali al pomodoro";"23";"12";"52,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3A";"fierli";"Salsa";"maionese";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3A";"fierli";"Secondi";"merluzzo olio e limone";"23";"15";"65,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3B";" di rosa";"Contorni";"carote al prezzemolo";"19";"16";"84,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3B";" di rosa";"Form. grat.";"F- parmigiano reggiano grattugiato";"19";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3B";" di rosa";"Primi";"Fusilli integrali al pomodoro";"19";"13";"68,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3B";" di rosa";"Salsa";"maionese";"19";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3B";" di rosa";"Secondi";"merluzzo olio e limone";"19";"7";"36,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3C";"la manna";"Contorni";"carote al prezzemolo";"22";"20";"90,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3C";"la manna";"Form. grat.";"F- parmigiano reggiano grattugiato";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3C";"la manna";"Primi";"Fusilli integrali al pomodoro";"22";"4";"18,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3C";"la manna";"Salsa";"maionese";"22";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"3C";"la manna";"Secondi";"merluzzo olio e limone";"22";"12";"54,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4B";"piliero";"Contorni";"carote al prezzemolo";"25";"20";"80,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4B";"piliero";"Form. grat.";"F- parmigiano reggiano grattugiato";"25";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4B";"piliero";"Primi";"Fusilli integrali al pomodoro";"25";"7";"28,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4B";"piliero";"Salsa";"maionese";"25";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4B";"piliero";"Secondi";"merluzzo olio e limone";"25";"10";"40,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4C";"campisi";"Contorni";"carote al prezzemolo";"21";"17";"80,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4C";"campisi";"Form. grat.";"F- parmigiano reggiano grattugiato";"21";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4C";"campisi";"Primi";"Fusilli integrali al pomodoro";"21";"3";"14,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4C";"campisi";"Salsa";"maionese";"21";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. DON MILANI 2";"4C";"campisi";"Secondi";"merluzzo olio e limone";"21";"7";"33,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1A";"messina";"Contorni";"carote al prezzemolo";"23";"18";"78,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1A";"messina";"Form. grat.";"F- parmigiano reggiano grattugiato";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1A";"messina";"Forneria";"F- pane fette";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1A";"messina";"Frutta";"Frutta";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1A";"messina";"Primi";"Fusilli integrali al pomodoro";"23";"3";"13,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1A";"messina";"Salsa";"maionese";"23";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1A";"messina";"Secondi";"merluzzo olio e limone";"23";"15";"65,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1B";"macchiaruolo";"Contorni";"carote al prezzemolo";"24";"12";"50,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1B";"macchiaruolo";"Form. grat.";"F- parmigiano reggiano grattugiato";"24";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1B";"macchiaruolo";"Forneria";"F- pane fette";"24";"0";"0,00";"1"
"03/12/2018 00:00:00";"Comune di Campi Bisenzio";"EL. FRA RISTORO 1";"1B";"macchiaruolo";"Frutta";"Frutta";"24";"0";"0,00";"1"
